t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318667,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.435766,0.002406,7.172770,27.211107,calls/second,milliseconds
1421318672,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.432212,0.002214,7.054215,27.060354,calls/second,milliseconds
1421318677,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.428717,0.002037,6.937619,26.910435,calls/second,milliseconds
1421318682,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.425274,0.001874,6.822950,26.761347,calls/second,milliseconds
1421318687,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.421865,0.001724,6.710176,26.613085,calls/second,milliseconds
1421318692,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.418558,0.001586,6.599267,26.465645,calls/second,milliseconds
1421318697,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.415278,0.001459,6.490191,26.319021,calls/second,milliseconds
1421318702,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.412041,0.001343,6.382917,26.173210,calls/second,milliseconds
1421318707,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.408862,0.001235,6.277417,26.028206,calls/second,milliseconds
1421318712,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.405723,0.001137,6.173660,25.884006,calls/second,milliseconds
1421318717,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.402655,0.001046,6.071619,25.740605,calls/second,milliseconds
1421318722,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.399617,0.000962,5.971264,25.597998,calls/second,milliseconds
1421318727,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.396627,0.000885,5.872567,25.456181,calls/second,milliseconds
1421318732,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.393682,0.000814,5.775502,25.315150,calls/second,milliseconds
1421318737,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.390782,0.000749,5.680042,25.174900,calls/second,milliseconds
1421318742,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.387922,0.000689,5.586159,25.035427,calls/second,milliseconds
1421318747,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.385102,0.000634,5.493828,24.896727,calls/second,milliseconds
1421318752,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.382313,0.000584,5.403023,24.758796,calls/second,milliseconds
1421318757,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.379586,0.000537,5.313719,24.621628,calls/second,milliseconds
1421318762,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.376881,0.000494,5.225891,24.485221,calls/second,milliseconds
1421318767,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.374212,0.000454,5.139514,24.349569,calls/second,milliseconds
1421318772,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.371579,0.000418,5.054566,24.214668,calls/second,milliseconds
1421318777,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.369003,0.000385,4.971021,24.080515,calls/second,milliseconds
1421318782,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.366461,0.000354,4.888857,23.947106,calls/second,milliseconds
1421318787,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.363946,0.000326,4.808052,23.814435,calls/second,milliseconds
1421318792,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.361463,0.000300,4.728581,23.682500,calls/second,milliseconds
1421318797,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.359013,0.000276,4.650425,23.551295,calls/second,milliseconds
1421318802,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.356598,0.000254,4.573560,23.420817,calls/second,milliseconds
1421318807,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.354216,0.000233,4.497966,23.291062,calls/second,milliseconds
1421318812,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.351517,0.000215,4.423621,23.162026,calls/second,milliseconds
1421318817,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.349543,0.000198,4.350505,23.033705,calls/second,milliseconds
1421318822,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.347254,0.000182,4.278597,22.906095,calls/second,milliseconds
